,date,address,price,lat,lng,bedrooms,type,tenure,class
2904,2021-07-05,"19, Apartment N2103, Sun Street, EC2A 2FJ",877850,51.5201759,-0.0845898,,flat,leasehold,new_build
2905,2019-12-10,"Flat 406, 2 Principal Place, Worship Street, EC2A 2FB",877000,51.5218925,-0.0791915,,flat,leasehold,new_build
2906,2019-12-11,"Flat 1003, 2, Principal Place, EC2A 2FD",872000,51.5220985,-0.0788474,,flat,leasehold,new_build
2907,2021-06-28,"19, Apartment S1801, Sun Street, EC2A 2FJ",891480,51.5201759,-0.0845898,,flat,leasehold,new_build
2908,2021-07-28,"19, Apartment S1601, Sun Street, EC2A 2FJ",871780,51.5201759,-0.0845898,,flat,leasehold,new_build
2909,2021-06-30,"19, Apartment N1703, Sun Street, EC2A 2FJ",871200,51.5201759,-0.0845898,,flat,leasehold,new_build
2910,2021-06-29,"19, Apartment N1505, Sun Street, EC2A 2FJ",868800,51.5201759,-0.0845898,,flat,leasehold,new_build
2911,2021-11-29,"19, Apartment N1903, Sun Street, EC2A 2FJ",868650,51.5201759,-0.0845898,,flat,leasehold,new_build
2912,2019-12-12,"Flat 506, 2 Principal Place, Worship Street, EC2A 2FB",868280,51.5218925,-0.0791915,,flat,leasehold,new_build
2913,2021-06-29,"19, Apartment S1701, Sun Street, EC2A 2FJ",867600,51.5201759,-0.0845898,,flat,leasehold,new_build
2914,2021-06-30,"19, Apartment S0702, Sun Street, EC2A 2FJ",865800,51.5201759,-0.0845898,,flat,leasehold,new_build
2915,2021-08-16,"19, Apartment S1005, Sun Street, EC2A 2FJ",865340,51.5201759,-0.0845898,,flat,leasehold,new_build
2916,2019-12-06,"Flat 1103, 2 Principal Place, Worship Street, EC2A 2FD",888000,51.5218925,-0.0791915,,flat,leasehold,new_build
2917,2019-12-10,"Flat 606, 2 Principal Place, Worship Street, EC2A 2FB",894000,51.5218925,-0.0791915,,flat,leasehold,new_build
2918,2022-10-13,"19, Apartment S0906, Sun Street, EC2A 2FJ",948100,51.5241794,-0.0807383,,flat,leasehold,new_build
2919,2021-12-02,"19, Apartment S1606, Sun Street, EC2A 2FJ",926100,51.5201759,-0.0845898,,flat,leasehold,new_build
2920,2021-08-13,"19, Apartment S1504, Sun Street, EC2A 2FJ",947660,51.5201759,-0.0845898,,flat,leasehold,new_build
2921,2022-01-24,"19, Apartment N1302, Sun Street, EC2A 2FJ",947600,51.5201759,-0.0845898,,flat,leasehold,new_build
2922,2020-03-25,"Flat 1403, 2, Principal Place, EC2A 2FD",945600,51.5218925,-0.0791915,,flat,leasehold,new_build
2923,2021-06-28,"19, Apartment S1104, Sun Street, EC2A 2FJ",940800,51.5201759,-0.0845898,,flat,leasehold,new_build
2924,2021-06-30,"19, Apartment S1906, Sun Street, EC2A 2FJ",936975,51.5201759,-0.0845898,,flat,leasehold,new_build
2925,2020-01-21,"Flat 1106, 2, Principal Place, EC2A 2FD",934080,51.5218925,-0.0791915,,flat,leasehold,new_build
2926,2021-06-28,"19, Apartment S1706, Sun Street, EC2A 2FJ",931980,51.5201759,-0.0845898,,flat,leasehold,new_build
2927,2021-06-28,"19, Apartment S1003, Sun Street, EC2A 2FJ",930825,51.5201759,-0.0845898,,flat,leasehold,new_build
2928,2021-06-28,"19, Apartment N1803, Sun Street, EC2A 2FJ",921500,51.5201759,-0.0845898,,flat,leasehold,new_build
2929,2019-12-05,"Flat 1702, 2, Principal Place, EC2A 2FD",894740,51.5218925,-0.0791915,,flat,leasehold,new_build
2930,2021-08-16,"19, Apartment S0804, Sun Street, EC2A 2FJ",919000,51.5201759,-0.0845898,,flat,leasehold,new_build
2931,2021-06-28,"19, Apartment N0904, Sun Street, EC2A 2FJ",918000,51.5201759,-0.0845898,,flat,leasehold,new_build
2932,2019-12-05,"Flat 1703, 2 Principal Place, Worship Street, EC2A 2FD",917000,51.5218925,-0.0791915,,flat,leasehold,new_build
2933,2021-08-20,"19, Apartment N2003, Sun Street, EC2A 2FJ",916750,51.5201759,-0.0845898,,flat,leasehold,new_build
2934,2021-06-30,"19, Apartment S0904, Sun Street, EC2A 2FJ",916300,51.5201759,-0.0845898,,flat,leasehold,new_build
2935,2021-06-30,"19, Apartment N2403, Sun Street, EC2A 2FJ",911800,51.5201759,-0.0845898,,flat,leasehold,new_build
2936,2019-12-06,"Flat 1102, 2 Principal Place, Worship Street, EC2A 2FD",906240,51.5218925,-0.0791915,,flat,leasehold,new_build
2937,2019-12-18,"Flat 1706, 2, Principal Place, EC2A 2FD",902313,51.5218925,-0.0791915,,flat,leasehold,new_build
2938,2020-03-16,"Flat 4801, 2, Principal Place, EC2A 2FG",6398060,51.5218925,-0.0791915,,flat,leasehold,new_build
2939,2017-04-06,"Flat 14, Breton House, Barbican, EC2Y 8DQ",395000,51.521374,-0.093767,,flat,leasehold,old_stock
2940,2018-05-25,"Flat 53, Speed House, Barbican, EC2Y 8AT",925000,51.5195281,-0.0908467,2.0,flat,leasehold,old_stock
2941,2017-08-30,"Brandon Mews, 20, Barbican, EC2Y 8BE",950000,51.518989,-0.091416,,terraced_house,leasehold,old_stock
2942,2016-03-30,"Flat 125, Andrewes House, Barbican, EC2Y 8AY",949950,51.518603,-0.092009,,flat,leasehold,old_stock
2943,2021-02-11,"Flat 304, Gilbert House, Barbican, EC2Y 8BD",945000,51.5202077,-0.0937864,1.0,flat,leasehold,old_stock
2944,2022-02-28,"Flat 108, Gilbert House, Barbican, EC2Y 8BD",945000,51.5191887,-0.0930825,,flat,leasehold,old_stock
2945,2019-08-23,"Flat 309, Seddon House, Barbican, EC2Y 8BX",940000,51.5194796,-0.0966095,1.0,flat,leasehold,old_stock
2946,2018-08-29,"Flat 127, Defoe House, Barbican, EC2Y 8ND",940000,51.5200929,-0.0957111,2.0,flat,leasehold,old_stock
2947,2020-03-23,"Brandon Mews, 23, Barbican, EC2Y 8BE",937960,51.518989,-0.091416,,terraced_house,leasehold,old_stock
2948,2019-04-15,"Flat 12, Andrewes House, Barbican, EC2Y 8AX",935000,51.5187582,-0.0929392,2.0,flat,leasehold,old_stock
2949,2019-04-04,"Flat 314, Gilbert House, Barbican, EC2Y 8BD",930750,51.5202077,-0.0937864,1.0,flat,leasehold,old_stock
2950,2022-07-22,"Roman House, Apartment 37, Wood Street, EC2Y 5AG",928000,51.5183591,-0.0929442,,flat,leasehold,old_stock
2951,2022-04-29,"Flat 51, Defoe House, Barbican, EC2Y 8DN",925000,51.5200929,-0.0957111,,flat,leasehold,old_stock
2952,2021-11-11,"Flat 171, Defoe House, Barbican, EC2Y 8ND",925000,51.5200929,-0.0957111,,flat,leasehold,old_stock
2953,2018-06-15,"Flat 138, Defoe House, Barbican, EC2Y 8ND",925000,51.5200929,-0.0957111,1.0,flat,leasehold,old_stock
2954,2016-03-11,"Flat 52, Thomas More House, Barbican, EC2Y 8BT",950000,51.519028,-0.096027,,flat,leasehold,old_stock
2955,2017-02-13,"Flat 51, Speed House, Barbican, EC2Y 8AT",925000,51.519535,-0.091278,,flat,leasehold,old_stock
2956,2016-02-12,"Flat 65, Speed House, Barbican, EC2Y 8AU",925000,51.519535,-0.091278,,flat,leasehold,old_stock
2957,2018-11-09,"Flat 182, Andrewes House, Barbican, EC2Y 8BA",925000,51.5187582,-0.0929392,2.0,flat,leasehold,old_stock
2958,2017-08-18,"Flat 66, John Trundle Court, Barbican, EC2Y 8DJ",920000,51.520672,-0.097039,,flat,leasehold,old_stock
2959,2019-03-18,"Flat 23, Speed House, Barbican, EC2Y 8AT",920000,51.5195063,-0.0911012,2.0,flat,leasehold,old_stock
2960,2017-06-20,"Flat 18, Thomas More House, Barbican, EC2Y 8BT",920000,51.519028,-0.096027,,flat,leasehold,old_stock
2961,2018-01-26,"Flat 70, Thomas More House, Barbican, EC2Y 8BT",920000,51.519028,-0.096027,2.0,flat,leasehold,old_stock
2962,2019-02-04,"Flat 103, John Trundle Court, Barbican, EC2Y 8NE",920000,51.5205253,-0.096939,1.0,flat,leasehold,old_stock
2963,2016-01-25,"Flat 162, Andrewes House, Barbican, EC2Y 8BA",915000,51.518603,-0.092009,,flat,leasehold,old_stock
2964,2020-12-14,"Flat 340, Willoughby House, Barbican, EC2Y 8BL",910000,51.5195166,-0.0907962,2.0,flat,leasehold,old_stock
2965,2021-01-29,"Flat 24, Speed House, Barbican, EC2Y 8AT",910000,51.5197576,-0.0918101,1.0,flat,leasehold,old_stock
2966,2019-09-19,"Flat 28, Thomas More House, Barbican, EC2Y 8BT",900000,51.5190175,-0.0960777,2.0,flat,leasehold,old_stock
2967,2022-03-03,"Flat 403, Mountjoy House, Barbican, EC2Y 8BP",900000,51.518661,-0.0968724,,flat,leasehold,old_stock
2968,2018-01-19,"Flat 113, Defoe House, Barbican, EC2Y 8ND",950000,51.519915,-0.095298,2.0,flat,leasehold,old_stock
2969,2016-10-27,"Flat 51, Defoe House, Barbican, EC2Y 8DN",950000,51.519915,-0.095298,,flat,leasehold,old_stock
2970,2021-11-17,"Flat 115, Defoe House, Barbican, EC2Y 8ND",900000,51.5200929,-0.0957111,,flat,leasehold,old_stock
2971,2017-04-28,"The Heron, 5, Apartment 2807, Moor Lane, EC2Y 9BA",970000,51.519913,-0.090181,,flat,leasehold,old_stock
2972,2016-03-24,"Flat 143, Defoe House, Barbican, EC2Y 8ND",1000000,51.519915,-0.095298,,flat,leasehold,old_stock
2973,2019-07-11,"Flat 159, Thomas More House, Barbican, EC2Y 8BU",1000000,51.5190175,-0.0960777,2.0,flat,leasehold,old_stock
2974,2017-07-24,"709, Frobisher Crescent, EC2Y 8HD",999950,51.52051,-0.093716,2.0,flat,leasehold,old_stock
2975,2018-11-27,"Brandon Mews, 12, Barbican, EC2Y 8BE",997000,51.5202077,-0.0937864,,flat,leasehold,old_stock
2976,2016-10-14,"Flat 207, Mountjoy House, Barbican, EC2Y 8BP",995000,51.518586,-0.095426,,flat,leasehold,old_stock
2977,2017-09-08,"Flat 145, Defoe House, Barbican, EC2Y 8ND",995000,51.519915,-0.095298,,flat,leasehold,old_stock
2978,2022-10-19,"Flat 109, Speed House, Barbican, EC2Y 8AU",995000,51.5188661,-0.0912028,,flat,leasehold,old_stock
2979,2018-10-18,"Flat 3, Andrewes House, Barbican, EC2Y 8AX",995000,51.5187582,-0.0929392,2.0,flat,leasehold,old_stock
2980,2018-01-25,"Flat 506, Ben Jonson House, Barbican, EC2Y 8NH",983000,51.520884,-0.094076,2.0,flat,leasehold,old_stock
2981,2016-11-03,"Roman House, Apartment 49, Wood Street, EC2Y 5AG",980000,51.518357,-0.09297,,flat,leasehold,old_stock
2982,2016-04-20,"Flat 305, Mountjoy House, Barbican, EC2Y 8BP",975000,51.518586,-0.095426,,flat,leasehold,old_stock
2983,2020-05-29,"Flat 112, Thomas More House, Barbican, EC2Y 8BU",975000,51.5190175,-0.0960777,2.0,flat,leasehold,old_stock
2984,2019-06-06,"Flat 64, John Trundle Court, Barbican, EC2Y 8DJ",974000,51.5205253,-0.096939,1.0,flat,leasehold,old_stock
2985,2018-12-20,"Flat 402, Mountjoy House, Barbican, EC2Y 8BP",965000,51.518661,-0.0968724,2.0,flat,leasehold,old_stock
2986,2017-10-18,"Flat 6, Thomas More House, Barbican, EC2Y 8BT",950000,51.519028,-0.096027,,flat,leasehold,old_stock
2987,2017-01-06,"Roman House, Apartment 37, Wood Street, EC2Y 5AG",965000,51.518357,-0.09297,,flat,leasehold,old_stock
2988,2022-05-06,"Flat 312, Gilbert House, Barbican, EC2Y 8BD",965000,51.5225087,-0.0709307,,flat,leasehold,old_stock
2989,2019-12-20,"Flat 52, Speed House, Barbican, EC2Y 8AT",965000,51.5197576,-0.0918101,1.0,flat,leasehold,old_stock
2990,2016-06-03,"Flat 112, Thomas More House, Barbican, EC2Y 8BU",965000,51.519028,-0.096027,,flat,leasehold,old_stock
2991,2017-02-17,"Flat 718, Willoughby House, Barbican, EC2Y 8BN",960000,51.518822,-0.091135,,flat,leasehold,old_stock
2992,2017-08-11,"Flat 713, Willoughby House, Barbican, EC2Y 8BN",955000,51.518822,-0.091135,,flat,leasehold,old_stock
2993,2020-05-15,"Flat 702, Gilbert House, Barbican, EC2Y 8BD",950000,51.5202077,-0.0937864,1.0,flat,leasehold,old_stock
2994,2016-07-26,"Flat 44, Speed House, Barbican, EC2Y 8AT",950000,51.519535,-0.091278,,flat,leasehold,old_stock
2995,2018-04-20,"Flat 136, Defoe House, Barbican, EC2Y 8ND",950000,51.519915,-0.095298,1.0,flat,leasehold,old_stock
2996,2017-09-20,"Flat 78, Defoe House, Barbican, EC2Y 8DN",950000,51.519915,-0.095298,,flat,leasehold,old_stock
2997,2022-08-05,"Flat 48, Defoe House, Barbican, EC2Y 8DN",950000,51.5199167,-0.0952719,,flat,leasehold,old_stock
2998,2017-08-18,"Flat 67, Defoe House, Barbican, EC2Y 8DN",950000,51.519915,-0.095298,,flat,leasehold,old_stock
2999,2019-04-15,"Flat 103, Speed House, Barbican, EC2Y 8AU",950000,51.5195063,-0.0911012,2.0,flat,leasehold,old_stock
3000,2016-03-31,"Flat 44, Thomas More House, Barbican, EC2Y 8BT",900000,51.519028,-0.096027,,flat,leasehold,old_stock
3001,2018-04-19,"Flat 108, Thomas More House, Barbican, EC2Y 8BU",900000,51.519028,-0.096027,2.0,flat,leasehold,old_stock
3002,2018-11-28,"Flat 518, Ben Jonson House, Barbican, EC2Y 8NH",1000000,51.5209689,-0.0940266,2.0,flat,leasehold,old_stock
3003,2016-03-29,"Flat 145, Andrewes House, Barbican, EC2Y 8BA",840000,51.518603,-0.092009,,flat,leasehold,old_stock
3004,2022-08-12,"Flat 404, Mountjoy House, Barbican, EC2Y 8BP",850000,51.5185879,-0.0953995,,flat,leasehold,old_stock
3005,2017-11-17,"Flat 48, Thomas More House, Barbican, EC2Y 8BT",850000,51.519028,-0.096027,,flat,leasehold,old_stock
3006,2017-04-03,"Flat 29, Thomas More House, Barbican, EC2Y 8BT",850000,51.519028,-0.096027,,flat,leasehold,old_stock
3007,2022-07-07,"Flat 17, Andrewes House, Barbican, EC2Y 8AX",850000,51.5186042,-0.0919827,,flat,leasehold,old_stock
3008,2016-07-22,"Flat 174, Andrewes House, Barbican, EC2Y 8BA",850000,51.518603,-0.092009,,flat,leasehold,old_stock
3009,2017-09-15,"Flat 10, Andrewes House, Barbican, EC2Y 8AX",850000,51.518603,-0.092009,,flat,leasehold,old_stock
3010,2017-09-15,"Flat 14, Speed House, Barbican, EC2Y 8AT",849950,51.519535,-0.091278,,flat,leasehold,old_stock
3011,2016-02-02,"Flat 65, Andrewes House, Barbican, EC2Y 8AY",845000,51.518603,-0.092009,,flat,leasehold,old_stock
3012,2020-02-27,"Flat 68, Speed House, Barbican, EC2Y 8AU",845000,51.519535,-0.091278,1.0,flat,leasehold,old_stock
3013,2016-06-27,"Flat 508, Willoughby House, Barbican, EC2Y 8BN",845000,51.518822,-0.091135,,flat,leasehold,old_stock
3014,2021-06-07,"Flat 177, Defoe House, Barbican, EC2Y 8ND",845000,51.5200929,-0.0957111,1.0,flat,leasehold,old_stock
3015,2019-01-09,"Flat 19, Andrewes House, Barbican, EC2Y 8AX",845000,51.5187582,-0.0929392,1.0,flat,leasehold,old_stock
3016,2019-06-21,"Flat 160, Defoe House, Barbican, EC2Y 8ND",840000,51.5200929,-0.0957111,1.0,flat,leasehold,old_stock
3017,2016-04-13,"Flat 37, Andrewes House, Barbican, EC2Y 8AX",840000,51.518603,-0.092009,,flat,leasehold,old_stock
3018,2017-08-22,"Flat 30, Andrewes House, Barbican, EC2Y 8AX",855000,51.518603,-0.092009,,flat,leasehold,old_stock
3019,2019-08-28,"Flat 67, Thomas More House, Barbican, EC2Y 8BT",840000,51.5190175,-0.0960777,1.0,flat,leasehold,old_stock
3020,2021-10-29,"Flat 106, Mountjoy House, Barbican, EC2Y 8BP",840000,51.518661,-0.0968724,1.0,flat,leasehold,old_stock
3021,2020-02-13,"Flat 40, Defoe House, Barbican, EC2Y 8DN",840000,51.519915,-0.095298,,flat,leasehold,old_stock
3022,2021-03-31,"Brandon Mews, 5, Barbican, EC2Y 8BE",837500,51.5202077,-0.0937864,,flat,leasehold,old_stock
3023,2021-09-28,"Flat 154, Defoe House, Barbican, EC2Y 8ND",837000,51.5200929,-0.0957111,,flat,leasehold,old_stock
3024,2017-03-15,"Flat 203, Seddon House, Barbican, EC2Y 8BX",835000,51.519396,-0.096588,,flat,leasehold,old_stock
3025,2017-07-26,"Flat 84, Andrewes House, Barbican, EC2Y 8AY",835000,51.518603,-0.092009,,flat,leasehold,old_stock
3026,2021-06-14,"Flat 52, Andrewes House, Barbican, EC2Y 8AX",835000,51.5187582,-0.0929392,2.0,flat,leasehold,old_stock
3027,2018-08-06,"Flat 48, Speed House, Barbican, EC2Y 8AT",835000,51.5195063,-0.0911012,1.0,flat,leasehold,old_stock
3028,2017-07-31,"Flat 525, Willoughby House, Barbican, EC2Y 8BN",835000,51.518822,-0.091135,,flat,leasehold,old_stock
3029,2022-07-20,"Flat 516, Willoughby House, Barbican, EC2Y 8BN",835000,51.5188238,-0.0911086,1.0,flat,leasehold,old_stock
3030,2016-11-03,"Flat 104, Speed House, Barbican, EC2Y 8AU",835000,51.519535,-0.091278,,flat,leasehold,old_stock
3031,2019-01-31,"Flat 53, Andrewes House, Barbican, EC2Y 8AX",835000,51.5187582,-0.0929392,1.0,flat,leasehold,old_stock
3032,2019-03-14,"Flat 10, Thomas More House, Barbican, EC2Y 8BT",855000,51.5190175,-0.0960777,2.0,flat,leasehold,old_stock
3033,2016-08-31,"Flat 34, Andrewes House, Barbican, EC2Y 8AX",855000,51.518603,-0.092009,,flat,leasehold,old_stock
3034,2018-09-07,"Flat 34, Speed House, Barbican, EC2Y 8AT",900000,51.5195063,-0.0911012,1.0,flat,leasehold,old_stock
3035,2016-03-31,"Flat 78, Andrewes House, Barbican, EC2Y 8AY",880000,51.518603,-0.092009,,flat,leasehold,old_stock
3036,2020-03-06,"Flat 141, Blake Tower, 2, Fann Street, EC2Y 8AF",900000,51.521355,-0.096899,,flat,leasehold,old_stock
3037,2017-06-08,"Flat 119, Defoe House, Barbican, EC2Y 8ND",895000,51.519915,-0.095298,,flat,leasehold,old_stock
3038,2019-08-20,"Flat 132, Andrewes House, Barbican, EC2Y 8BA",895000,51.5187582,-0.0929392,1.0,flat,leasehold,old_stock
3039,2016-11-25,"Flat 99, Speed House, Barbican, EC2Y 8AU",895000,51.519535,-0.091278,,flat,leasehold,old_stock
3040,2021-06-21,"Flat 408, Gilbert House, Barbican, EC2Y 8BD",895000,51.5202077,-0.0937864,1.0,flat,leasehold,old_stock
3041,2016-12-02,"Flat 60, Defoe House, Barbican, EC2Y 8DN",892000,51.519915,-0.095298,,flat,leasehold,old_stock
3042,2016-07-20,"The Heron, 5, Apartment 2008, Moor Lane, EC2Y 9AZ",890000,51.519913,-0.090181,,flat,leasehold,old_stock
3043,2018-01-26,"Flat 56, Speed House, Barbican, EC2Y 8AT",885000,51.519535,-0.091278,1.0,flat,leasehold,old_stock
3044,2021-06-01,"Flat 409, Gilbert House, Barbican, EC2Y 8BD",882500,51.5202077,-0.0937864,,flat,leasehold,old_stock
3045,2017-07-13,"Flat 30, The Cobalt Building, 10 - 15, Bridgewater Square, EC2Y 8AH",880000,51.521286,-0.095529,,flat,leasehold,old_stock
3046,2018-02-05,"Flat 107, Defoe House, Barbican, EC2Y 8ND",880000,51.519915,-0.095298,2.0,flat,leasehold,old_stock
3047,2022-09-14,"Flat 152, Thomas More House, Barbican, EC2Y 8BU",880000,51.5190293,-0.0960009,,flat,leasehold,old_stock
3048,2019-09-19,"Flat 145, Andrewes House, Barbican, EC2Y 8BA",880000,51.5187582,-0.0929392,1.0,flat,leasehold,old_stock
3049,2016-09-30,"Flat 78, Defoe House, Barbican, EC2Y 8DN",880000,51.519915,-0.095298,,flat,leasehold,old_stock
3050,2017-08-07,"Flat 97, Defoe House, Barbican, EC2Y 8ND",860000,51.519915,-0.095298,,flat,leasehold,old_stock
3051,2022-03-01,"Flat 62, Defoe House, Barbican, EC2Y 8DN",875000,51.5200929,-0.0957111,,flat,leasehold,old_stock
3052,2018-12-14,"Flat 17, Defoe House, Barbican, EC2Y 8DN",875000,51.5200929,-0.0957111,2.0,flat,leasehold,old_stock
3053,2021-09-29,"Flat 116, Defoe House, Barbican, EC2Y 8ND",875000,51.5200929,-0.0957111,,flat,leasehold,old_stock
3054,2017-06-23,"Flat 52, Speed House, Barbican, EC2Y 8AT",875000,51.519535,-0.091278,,flat,leasehold,old_stock
3055,2019-06-26,"Flat 52, Defoe House, Barbican, EC2Y 8DN",875000,51.5200929,-0.0957111,1.0,flat,leasehold,old_stock
3056,2018-07-16,"Flat 163, Andrewes House, Barbican, EC2Y 8BA",870000,51.5187582,-0.0929392,1.0,flat,leasehold,old_stock
3057,2020-10-19,"Flat 107, Breton House, Barbican, EC2Y 8PQ",870000,51.5213331,-0.0938102,1.0,flat,leasehold,old_stock
3058,2018-08-15,"Flat 45, Thomas More House, Barbican, EC2Y 8BT",870000,51.5190175,-0.0960777,1.0,flat,leasehold,old_stock
3059,2016-03-30,"Flat 154, Andrewes House, Barbican, EC2Y 8BA",868000,51.518603,-0.092009,,flat,leasehold,old_stock
3060,2020-09-18,"Flat 119, Willoughby House, Barbican, EC2Y 8BL",867500,51.5195166,-0.0907962,2.0,flat,leasehold,old_stock
3061,2017-07-28,"Flat 46, Thomas More House, Barbican, EC2Y 8BT",865000,51.519028,-0.096027,,flat,leasehold,old_stock
3062,2017-09-04,"Flat 24, Speed House, Barbican, EC2Y 8AT",865000,51.519535,-0.091278,,flat,leasehold,old_stock
3063,2018-02-09,"Flat 114, Defoe House, Barbican, EC2Y 8ND",863500,51.519915,-0.095298,1.0,flat,leasehold,old_stock
3064,2022-05-06,"Flat 127, Defoe House, Barbican, EC2Y 8ND",1000000,51.5200929,-0.0957111,2.0,flat,leasehold,old_stock
3065,2016-02-05,"Flat 204, Gilbert House, Barbican, EC2Y 8BD",1005000,51.519187,-0.093109,,flat,leasehold,old_stock
3066,2017-02-07,"Flat 46, Speed House, Barbican, EC2Y 8AT",830000,51.519535,-0.091278,,flat,leasehold,old_stock
3067,2018-01-31,"The Heron, 5, Apartment 1107, Moor Lane, EC2Y 9AP",1700000,51.519913,-0.090181,,flat,leasehold,old_stock
3068,2016-10-20,"Flat 311, Cromwell Tower, Barbican, EC2Y 8NB",1830000,51.520576,-0.09282,,flat,leasehold,old_stock
3069,2018-07-13,"Flat 91, Shakespeare Tower, Barbican, EC2Y 8DR",1803000,51.5200676,-0.0956015,3.0,flat,leasehold,old_stock
3070,2019-08-08,"Flat 103, Cromwell Tower, Barbican, EC2Y 8DD",1800000,51.5205358,-0.0927797,3.0,flat,leasehold,old_stock
3071,2018-07-27,"Flat 221, Cromwell Tower, Barbican, EC2Y 8DD",1800000,51.5205358,-0.0927797,3.0,flat,leasehold,old_stock
3072,2017-01-16,"Flat 212, Cromwell Tower, Barbican, EC2Y 8DD",1775000,51.520576,-0.09282,,flat,leasehold,old_stock
3073,2019-08-30,"Flat 372, Lauderdale Tower, Barbican, EC2Y 8NA",1745000,51.5198642,-0.0966922,3.0,flat,leasehold,old_stock
3074,2020-08-10,"Flat 372, Shakespeare Tower, Barbican, EC2Y 8NJ",1740000,51.5200676,-0.0956015,3.0,flat,leasehold,old_stock
3075,2019-06-14,"Flat 293, Cromwell Tower, Barbican, EC2Y 8DD",1725000,51.5205358,-0.0927797,4.0,flat,leasehold,old_stock
3076,2017-01-09,"Flat 222, Shakespeare Tower, Barbican, EC2Y 8DR",1725000,51.520251,-0.094952,,flat,leasehold,old_stock
3077,2020-02-28,"Flat 391, Lauderdale Tower, Barbican, EC2Y 8NA",1720000,51.519885,-0.09677,3.0,flat,leasehold,old_stock
3078,2017-04-28,"Flat 162, Shakespeare Tower, Barbican, EC2Y 8DR",1700000,51.520251,-0.094952,,flat,leasehold,old_stock
3079,2019-12-20,"Flat 312, Cromwell Tower, Barbican, EC2Y 8DD",1700000,51.5205358,-0.0927797,,flat,leasehold,old_stock
3080,2020-08-24,"Flat 608, Mountjoy House, Barbican, EC2Y 8BP",1680000,51.5186178,-0.0953473,3.0,flat,leasehold,old_stock
3081,2020-03-17,"Flat 2007, 5, Moor Lane, EC2Y 9AZ",1850000,51.519913,-0.090181,,flat,leasehold,old_stock
3082,2017-06-20,"Flat 161, Lauderdale Tower, Barbican, EC2Y 8BY",1680000,51.519885,-0.09677,,flat,leasehold,old_stock
3083,2018-07-20,"Flat 102, Lauderdale Tower, Barbican, EC2Y 8BY",1675000,51.5198642,-0.0966922,3.0,flat,leasehold,old_stock
3084,2021-03-12,"Flat 343, Shakespeare Tower, Barbican, EC2Y 8NJ",1670000,51.5200676,-0.0956015,,flat,leasehold,old_stock
3085,2021-05-25,"Flat 271, Lauderdale Tower, Barbican, EC2Y 8BY",1650000,51.5198642,-0.0966922,3.0,flat,leasehold,old_stock
3086,2016-04-20,"Flat 102, Lauderdale Tower, Barbican, EC2Y 8BY",1650000,51.519885,-0.09677,,flat,leasehold,old_stock
3087,2022-09-14,"Flat 182, Lauderdale Tower, Barbican, EC2Y 8BY",1650000,51.5198867,-0.0967435,,flat,leasehold,old_stock
3088,2019-06-21,"Flat 202, Lauderdale Tower, Barbican, EC2Y 8BY",1635000,51.5198642,-0.0966922,4.0,flat,leasehold,old_stock
3089,2020-11-10,"824, Frobisher Crescent, EC2Y 8HD",1625000,51.5205145,-0.093721,3.0,flat,leasehold,old_stock
3090,2022-04-06,"Flat 192, Cromwell Tower, Barbican, EC2Y 8DD",1620000,51.5205358,-0.0927797,,flat,leasehold,old_stock
3091,2020-11-26,"Flat 141, Shakespeare Tower, Barbican, EC2Y 8DR",1600000,51.5200676,-0.0956015,3.0,flat,leasehold,old_stock
3092,2021-06-25,"Flat 301, Lauderdale Tower, Barbican, EC2Y 8NA",1600000,51.5198642,-0.0966922,4.0,flat,leasehold,old_stock
3093,2019-09-11,"Flat 92, Shakespeare Tower, Barbican, EC2Y 8DR",1590000,51.5200676,-0.0956015,3.0,flat,leasehold,old_stock
3094,2021-03-03,"Flat 222, Lauderdale Tower, Barbican, EC2Y 8BY",1585000,51.5198642,-0.0966922,4.0,flat,leasehold,old_stock
3095,2017-03-30,"Flat 233, Cromwell Tower, Barbican, EC2Y 8DD",1850000,51.520576,-0.09282,,flat,leasehold,old_stock
3096,2016-03-30,"Flat 132, Lauderdale Tower, Barbican, EC2Y 8BY",1850000,51.519885,-0.09677,,flat,leasehold,old_stock
3097,2022-08-22,"Flat 111, Lauderdale Tower, Barbican, EC2Y 8BY",1570000,51.5198867,-0.0967435,,flat,leasehold,old_stock
3098,2018-07-12,"Flat 263, Cromwell Tower, Barbican, EC2Y 8DD",2000000,51.5205358,-0.0927797,4.0,flat,leasehold,old_stock
3099,2017-11-30,"Flat 392, Lauderdale Tower, Barbican, EC2Y 8NA",3350000,51.519885,-0.09677,,flat,leasehold,old_stock
3100,2021-07-06,"Flat 3201, 5, Moor Lane, EC2Y 9BB",3300000,51.5199403,-0.090136,,flat,leasehold,old_stock
3101,2017-04-25,"The Heron, 5, Apartment 3103, Moor Lane, EC2Y 9BB",2600000,51.519913,-0.090181,,flat,leasehold,old_stock
3102,2018-08-22,"Flat 3301, 5, Moor Lane, EC2Y 9BB",2520000,51.5199403,-0.090136,,flat,leasehold,old_stock
3103,2022-09-05,"10, The Postern, EC2Y 8BJ",2335000,51.5183661,-0.0933764,4.0,flat,leasehold,old_stock
3104,2016-03-24,"Flat 281, Shakespeare Tower, Barbican, EC2Y 8DR",2250000,51.520251,-0.094952,,flat,leasehold,old_stock
